phrase,count,sample_file,sample_key,sample_translation,sample_source
move this vase,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0051.json,Entity_2aaae79f809122befa7b679b66bcc9f0e3ae864f479ccb571f003ced1d881c5d,Move This Vase,Move This Vase
about jewel boba,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0051.json,Entity_343a03eae219dbce0713b9b36d32e30f069dc286f0623456384b60f1899ff1b7,About Jewel Boba,About Jewel Boba
enter city hall,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0051.json,Entity_3564d37a7f486c74e34bfc575ac8b00ebbd4ffaf2c1904866e09322a9ef57ec4,Enter City Hall,Enter City Hall
the great beauty,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0051.json,Entity_36af688db5da7d59fb783d7b84d10228482b8ccb92ece392bc393716307c8b41,The Great Beauty Yoyo,The Great Beauty Yoyo
mya's old,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0051.json,Entity_3727a5b740607b7cfc7ab60f04db180473a693e8856d0949b12a2943cc200f09,Mya's Old Kiếm,Mya's Old Sword
about debiao,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0052.json,Entity_3cf19b616b2927a617a06d7385cca28f859e4b978be1c05fc79b203446e831b6,About Debiao,About Debiao
the forsworn,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0052.json,Entity_3fdc24f6824c25efd93aded1dbc8955a568c5ad378ea7bd422168fefd0af2a21,: The Forsworn,: The Forsworn
test floor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0052.json,Entity_41a460b893d5fa0f0e6b92dc1435f9de1a693ef9411e7fafbcc4213037b8b4c8,Test Floor 11,Test Floor 11
enter averardo vault,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0052.json,Entity_420bb793a758b07de361f53ef0837a7cc23905c78a83f4820833a9d4c31a51b7,Enter Averardo Vault,Enter Averardo Vault
patch bullet launcher,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0052.json,Entity_4575da2e0dbd8827ab8d845f9da4c9498eaa08d26404c81f5823a4fcd2daa570,Patch Bullet Launcher,Patch Bullet Launcher
vault security door,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_55dd0b9874de6d99b06944f8a6a2e5af63c2d2ff7fa5ff2dfc1b6d04a661ad2f,Vault Security Door,Vault Security Door
leave parallel perception,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_5a3a93bb3c273f722f1ea2be54180fcb6398566afdef7e3ebae407bee89ce05b,Leave Parallel Perception,Leave Parallel Perception
old lady vendor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_5a62887850aedf6f51001196f58a1912367a851a19885165ec3492baffe23c75,Old Lady Vendor,Old Lady Vendor
with jinhsi,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_5c0d8507864db80d49f30e34a3b51945e3357007e48ac315bcb2435ae70aff81,A Secret Shared With Jinhsi,A Secret Shared With Jinhsi
shut beam weapon,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_5d2e025fab7a567482f32bbe61829bbc4b7caaeea640ac724e0b0996e1b7d792,Shut Beam Weapon,Shut Beam Weapon
enter infinite battle,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_5d53ba20c02ac33feef136b31f9de09785dcb4aea30370638fd3acc247748d6a,Enter Infinite Battle Simulation,Enter Infinite Battle Simulation
elevator switch,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_5e1b1b85a5d9142f847d42740991fbe26fb549836138849f528d8581ad576b1b,Elevator Switch,Elevator Switch
new noble client,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_5fdd76222381e7751d886dfa3a9ba4418fdb8804c32b1ad3e6013a471ec79990,New Noble Client - Actor 1,New Noble Client - Actor 1
about shiyu,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_6367857409330523f1f6ebcd28cc1ba342f97990bc52acd0d9c8dc234f1c731d,About Shiyu,About Shiyu
the peace keeper,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0053.json,Entity_688a0d463de876ee9d41ba5eeac914d07e560911db0e27a5034df610ac0d7e09,"Talos: ""The Peace Keeper""","Talos: ""The Peace Keeper"""
with metaphors,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_6b4fe6e2231d41d1c955fccac7350bf1091ca2098a1630f72f050c69d6d427f2,Into the dream with Metaphors,Into the dream with Metaphors
the right,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_6b9ef3772a6c214a392aec1c83b1d297e8fd7e09ab85cf5ed6d7b9cbcb816da5,Stained glass on the right,Stained glass on the right
basic trophy chest,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_759ddbe0e27ccac442df41bf0d78f8dc0d387e2dedc15a9a490bdbd687a7848e,Basic Trophy Chest,Basic Trophy Chest
energy depletion circle,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_76b07250adb8dbfda030af659b4dce7c4151c632360359f321bb617140a5e114,Energy Depletion Circle,Energy Depletion Circle
get preparation credit,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_7966c8dc45235cfac9f857a4c0981c6ed351eb27723324791c8ae39cd7bae148,Get Preparation Credit,Get Preparation Credit
track switch,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_7e5ec05004e1b62e95b775f3e7e199eca141ef6042772adf08a56ae59b9fe901,Track Switch,Track Switch
enter parallel perception,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_7e8abe9922843693d4155ffe8ed6f0b9338b6d70280251750ef3be816a079096,Enter Parallel Perception,Enter Parallel Perception
construction test,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_7fbc3471db3703aaf4455c5436c3e4f670d813369bc7984dbbf1c0bd0cfa2c8a,Construction Test,Construction Test
effect spline control,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_83d0cd76d5592a1183cd3485fb2ccc6944b2ff9f63cf3880d6e2638d4e287cc2,Task_Special Effect Spline Control,Task_Special Effect Spline Control
photon lock,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_908b17684a481a8ffb124675dff35500640e63a9799540b4fcb802234870520d,Photon Lock,Photon Lock
duel again,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_92bfa9d1d3320434e79c732decc41cbc1939d2e6c5921be4d12a6efe157bd4b9,Duel Again,Duel Again
name explorer grapple,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_92da3d9d4e372dd71d3964bcba8cdaccb4a487e08caec1a6308f929733e9461b,Name Explorer Grapple,Name Explorer Grapple
client activator,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_93100b05c2f7173887d9de1f89eb522dbe517fbe1c2f51ed972ccf479a7b8ce0,Client Activator,Client Activator
beam weapon firing,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_95953d3c4e92018c5b545cb30df49a8749c17db9394dc45cc3055e36796e41e0,Beam Weapon Firing Mechanism,Beam Weapon Firing Mechanism
new recruit,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_9a30fea1d2a736da8f0a53361b1f0b640ba57b2be8223dc0f8f7621922f89190,New Recruit,New Recruit
enter simulation training,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0055.json,Entity_9a585f031fa331ff574741286aee43067b606e7d134ebe2ac05f438cc1d1c0d0,Enter Simulation Training,Enter Simulation Training
enter data space,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0056.json,Entity_9cd6360707466996b43f3f4974989956c3c9b5d6c600d9a3575c233699eb416c,Enter Data Space,Enter Data Space
remove frozen status,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0056.json,Entity_a023c5ea4c38f95fedb3cf1bb7f7197ed94229e946b4ba69b5f406cf697c6740,Remove Frozen Status,Remove Frozen Status
my monster spawner,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0056.json,Entity_a2a21848df6f07785ee3d2fb76fece48d6c78ad30c6109066ef7af6e987915d7,dnt/My monster spawner,dnt/My monster spawner
mechanical variable weapon,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0057.json,Entity_b280291cd4e48a1dc32c522aebc2f4b30c8fce7175b3dd8e3050ed4102bb073a,Mechanical Variable Weapon,Mechanical Variable Weapon
switch channel,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0057.json,Entity_b53a33c47699aff1183e76947f2de1f6ccabed14a0a009d3bc57c80ee603b6e9,Switch Channel,Switch Channel
gray ear the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0057.json,Entity_b5f86798a0d6c5beebdb90a90270f520aa468944972565c38142d120f996b233,Gray Ear the Rabbit,Gray Ear the Rabbit
true crownless,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0057.json,Entity_bcf837bcb55acbbf5bc17e44cbb4e96fd71805fadd9f3885880ea1784eda5cee,True Crownless: Cycling Scythe,True Crownless: Cycling Scythe
huanglong female official,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0057.json,Entity_bfd158f02703928f732c3d52b65246490790fb4f001d88be15eb2e0f82518f6a,Huanglong Female Official,Huanglong Female Official
about memory manual,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_cb7d3d51636c1175a7f7a0fdab41540599f4486f3409981ebcda657e2df1bcb9,About Memory Manual,About Memory Manual
to third floor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_cc00227407a54a166308fdac266c6d72a3704144b3c0a4ab42b40c5157f799cd,To Third Floor,To Third Floor
the mirror self,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_d03f7cd4dada8b4d9f84776cb8be4bb3648050549b1a840fc0a552d2fe1f700d,The Mirror Self,The Mirror Self
tiger's maw food,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_d09938f7039bfed0b1dcc1b6bdc3dd703b3eaa8abf05ca5e222690dfddf34d1e,Tiger's Maw Food Stalls,Tiger's Maw Food Stalls
misha's message,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_d30dcd1204f691dd6786da0951b3146f3a80dd6c5445d236f3eea2e780936dde,Misha's Message,Misha's Message
rusty weapon,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_d75d9bd2a9211080820b6c5f3218af7ddc391dba058d29ffba291c94000b04e8,Rusty Weapon,Rusty Weapon
dungeon switch,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_d9969af0bf144e2acbd19710c73048b940f07a53ebcba09e5e2275cd11bccd3b,Dungeon Switch,Dungeon Switch
lollo campaign event,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_de033fd709ddffa336914120198bb67812164c1c6babdbca403259b65e651e1f,Lollo Campaign Event Overview,Lollo Campaign Event Overview
about pinwen,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_de15de2cfaa43bdda7e8f3a61ae20155023d7e00967c7a941f73c66607acf167,About Pinwen,About Pinwen
dragon of the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0059.json,Entity_e41583d6e0dea3b90d9ff02dec8a1f9ee55d58e314fd45e6178812ed61bc03dd,Dragon of the Forlorn,Dragon of the Forlorn
to second floor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0059.json,Entity_e741d25c215db04d8fe27e197fefbc2c835623a9361b740612d76361da01b1b1,To Second Floor,To Second Floor
the returned,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0059.json,Entity_e7eb379e9ffc232959ba514189d77fbf2dd64c93abd5c833e0158cd23744d042,"""The Returned""","""The Returned"""
enter mianloong chamber,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0059.json,Entity_f12fe3912f9c4556f77ec5be7bdfb6aef901ee575a2182d8dce64e88c04aa0a9,Enter Mianloong Chamber,Enter Mianloong Chamber
leave averardo vault,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0059.json,Entity_f4ad34c7a6cf7f00885abbafab3c49d454379d56437d05aa79585ae2e5226e3d,Leave Averardo Vault,Leave Averardo Vault
by the star,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0059.json,Entity_f625d34de661460d9a97dcf4dbc8f132cc656725f8e9d8a614d85a218dd3b408,"Chơi ""Vernal Days Dreamed by the Star""","Play ""Vernal Days Dreamed by the Star"""
