phrase,count,sample_file,sample_key,sample_translation,sample_source
weapon recommendations,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0092.json,RoleProject_WeaponRecommend,Weapon Recommendations,Weapon Recommendations
show basic plan,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0092.json,RoleProject_Button_SkillUpgradeBasic,Show Basic Plan,Show Basic Plan
show complete plan,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0092.json,RoleProject_Button_SkillUpgradePrefect,Show Complete Plan,Show Complete Plan
not yet unlocked,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0092.json,MonsterHandBookMonsterNotHave,Not Yet Unlocked,Not Yet Unlocked
call me td,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0092.json,Achievement_400140_Name,Họ Call Me TD Terminator,They Call Me TD Terminator
lister the tormentor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0092.json,Achievement_400143_Name,Lister the Tormentor,Lister the Tormentor
humanity has declined,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,Achievement_400145_Name,Humanity Has Declined,Humanity Has Declined
my most precious,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,Achievement_400148_Name,My Most Precious Treasure,My Most Precious Treasure
magnetism before light,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,FavorRoleInfo_1306_TalentName,Magnetism Before Light,Magnetism Before Light
old headband,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,FavorGoods_130602_Title,Old Headband,Old Headband
about angel,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,FavorWord_130617_Title,About Angel,About Angel
about lillibet,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,FavorWord_141014_Title,About Lillibet,About Lillibet
weapon ultimate form,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsWeaponEvolution_SuperTitle,Weapon Ultimate Form,Weapon Ultimate Form
weapon form evolved,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsWeaponEvolution_Title,Weapon Form Evolved,Weapon Form Evolved
resonator skill evolved,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsRoleEvolution_Title,Resonator Skill Evolved,Resonator Skill Evolved
catcher in the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,EpithetName_Tafang,Catcher in the Tide,Catcher in the Tide
moments scattered to,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,ExploreProgress_40_TypeName,Moments Scattered to the Wind,Moments Scattered to the Wind
the wind,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,ExploreProgress_40_TypeName,Moments Scattered to the Wind,Moments Scattered to the Wind
dmg multiplier bonus,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsDamageMagnitudeChangeGeneral_Name,DMG Multiplier Bonus,DMG Multiplier Bonus
attack speed bonus,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsAttackSpeed_Name,Attack Speed Bonus,Attack Speed Bonus
leverage effect,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsTalentItem_15006_Name,Leverage Effect,Leverage Effect
close-range morph,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsTalentItem_16002_Name,Close-Range Morph,Close-Range Morph
over the horizon,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsTalentItem_16009_Name,Over the Horizon,Over the Horizon
let the bass,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,Achievement_400301_Name,Let The Bass Kick!,Let The Bass Kick!
survival time,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsSettlement_EndlessTimeText,Survival Time,Survival Time
kim min ju,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,FavorRoleInfo_1411_KO,Kim Min Ju,Kim Min Ju
the first blood,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,FavorGoods_120803_Title,"""The First Blood Pact""","""The First Blood Pact"""
of a childhood,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,FavorStory_120802_Title,Of a Childhood Long Gone,Of a Childhood Long Gone
a return long,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,FavorStory_120805_Title,A Return Long Awaited,A Return Long Awaited
about himself,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,FavorWord_141117_Title,About Himself,About Himself
good-natured,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,ChatExpression_176_Name,Good-natured,Good-natured
on it,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,ChatExpression_186_Name,On It,On It
i have monnaie,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,ChatExpression_192_Name,I Have Monnaie,I Have Monnaie
rice dango bonus,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,HonamiStoryTalent_5_TechName,Rice Dango Bonus,Rice Dango Bonus
new board installation,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,HonamiStoryEffect_10_Title,New Board Installation Unlocked,New Board Installation Unlocked
should darkness lie,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,PhotographHandBook_90_Name,Should Darkness Lie Ahead,Should Darkness Lie Ahead
a dawn without,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,PhotographHandBook_92_Name,A Dawn Without Divinity,A Dawn Without Divinity
the last moon,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,Achievement_300824_Name,The Last Moon Fang,The Last Moon Fang
old-style scissors,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,FavorGoods_150801_Title,Old-Style Scissors,Old-Style Scissors
casket of fate,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,FavorGoods_130702_Title,Casket of Fate,Casket of Fate
the long rainy,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,FavorStory_150802_Title,The Long Rainy Season,The Long Rainy Season
about sumika,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,FavorWord_150813_Title,About Sumika,About Sumika
about namipon,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,FavorWord_150814_Title,About Namipon,About Namipon
more presets,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,MotorDIYTips03,Không More Presets,No More Presets
energy tank,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,MotorBike_MotorStatus_BoostAmount,Energy Tank,Energy Tank
energy recovery rate,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,MotorBike_MotorStatus_BoostRecoverRate,Energy Recovery Rate,Energy Recovery Rate
duelist search,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,PhantomBattle_1151,Duelist Search,Duelist Search
max firepower,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,PhantomBattleCardName_730013,KU-Roro: Max Firepower,KU-Roro: Max Firepower
hologram map,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0095.json,PhantomBattleCardName_730018,Hologram Map,Hologram Map
split-second mode,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,MotorBike_TechTree_10001_Name,Split-Second Mode,Split-Second Mode
a new tomorrow,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,PhotographHandBook_108_Name,A New Tomorrow,A New Tomorrow
at infinity's edge,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,PhotographHandBook_110_Name,At Infinity's Edge,At Infinity's Edge
this path,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,Achievement_301108_Name,This Path Cô ấy Missed,This Path She Missed
the hatter,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,Achievement_301271_Name,The Hatter,The Hatter
who am i,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,Achievement_301109_Name,Who Am I,Who Am I
my way home,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,Achievement_301110_Name,My Way Home,My Way Home
in rover we,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,Achievement_101101_Name,In Rover We Trust,In Rover We Trust
the unquestioned victory,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,Achievement_101102_Name,The Unquestioned Victory,The Unquestioned Victory
sigil of the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1002_Name,Sigil of the Nine Stars,Sigil of the Nine Stars
the shape of,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1004_Name,The Shape of Light,The Shape of Light
renewable energy,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1007_Name,Renewable Energy,Renewable Energy
stone stands to,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1009_Name,Until Không Stone Stands to Defy,Until No Stone Stands to Defy
blanket search,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1010_Name,Blanket Search,Blanket Search
to foes,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1011_Name,Bạn bè to Foes,Friends to Foes
footnotes on force,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1013_Name,Footnotes on Force,Footnotes on Force
concord in dance,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1015_Name,Concord in Dance,Concord in Dance
skelecanth and mouse,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1017_Name,Skelecanth and Mouse,Skelecanth and Mouse
children of the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,GeographyRound_1018_Name,Children of the Snow,Children of the Snow
ode to the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,MotorBike_TechCube_Task_301003,"Hoàn thành Nhiệm Vụ Chính ""Ode to the Second Sunrise""","Complete Main Quest ""Ode to the Second Sunrise"""
spacetrek observatory trong,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,MotorBike_TechCube_Task_301005,"Hoàn thành xây dựng lại Spacetrek Observatory trong ""Operation: Frontier Renewal""","Completely rebuild the Spacetrek Observatory in ""Operation: Frontier Renewal"""
the professor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,MotorRacingNPCName_4,"""The Professor""","""The Professor"""
energy consumption rate,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,MotorBike_MotorStatus_BoostConsumeRate,Energy Consumption Rate,Energy Consumption Rate
autopilot mode off,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,AutoPilot_QuitTips,Autopilot Mode Off,Autopilot Mode Off
looped autopilot mode,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,AutoPilot_LoopPilotMode,Looped Autopilot Mode,Looped Autopilot Mode
time draws near,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,PhantomBattleHeroSkill_1410_1,Time Draws Near,Time Draws Near
