en_source,vn_translate,loi_du_doan
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
"Complete Main Quest Chapter III Act III ""The Star That Voyages Far"" to unlock","Hoàn thành Chương III Hồi III ""Ngôi Sao Viễn Du"" trong Nhiệm Vụ Chính để mở khóa",C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 9.0
"Complete Main Quest Chapter III Act III ""The Star That Voyages Far"" to unlock","Hoàn thành Chương III Hồi III ""Ngôi Sao Viễn Du"" trong Nhiệm Vụ Chính để mở khóa",C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 9.0
"""The TARD-E Units are my hands, eyes, ears… Remember, I am always watching…""","""Các đơn vị TARD-E là đôi tay, đôi mắt, đôi tai của ta… Hãy nhớ, ta luôn dõi theo…""",C?n ti?ng Anh nghi v?n: E; TARD | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Unique Effect: Every <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=time P=times SapTag=0} a enemy takes damage from Spectro Frazzle or Aero Erosion, they take <color=Highlight>{1}</color> more DMG for <color=Highlight>{2}</color>s, stacking up to <color=Highlight>{3}</color> times.","Hiệu ứng Độc nhất: Cứ mỗi <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=time P=times SapTag=0} kẻ địch chịu DMG từ Spectro Frazzle hoặc Aero Erosion, chúng chịu thêm <color=Highlight>{1}</color> DMG trong <color=Highlight>{2}</color> giây, cộng dồn tối đa <color=Highlight>{3}</color> lần.",C?n ti?ng Anh nghi v?n: Erosion; Frazzle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Unique Effect: For every <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=time P=times SapTag=0} a enemy take damage from Spectro Frazzle or Aero Erosion, they take <color=Highlight>{1}</color> more DMG for <color=Highlight>{2}</color>s, stacking up to <color=Highlight>{3}</color> times.","Hiệu ứng Độc nhất: Cứ mỗi <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=time P=times SapTag=0} kẻ địch chịu DMG từ Spectro Frazzle hoặc Aero Erosion, chúng chịu thêm <color=Highlight>{1}</color> DMG trong <color=Highlight>{2}</color> giây, cộng dồn tối đa <color=Highlight>{3}</color> lần.",C?n ti?ng Anh nghi v?n: Erosion; Frazzle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Unique Effect: When the Resonator is in the Boost state, their Crit. Rate is increased by <color=Highlight>{0}</color> and Crit. DMG is increased by <color=Highlight>{1}</color>.","Hiệu ứng Đặc biệt: Khi Resonator ở trạng thái Boost, Crit. Rate tăng thêm <color=Highlight>{0}</color> và Crit. DMG tăng thêm <color=Highlight>{1}</color>.",C?n ti?ng Anh nghi v?n: Boost; Rate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
"Unique Effect: When the Resonator is in the Boost state, their Crit. Rate and Crit. DMG are increased.","Hiệu ứng Đặc biệt: Khi **Resonator** ở trạng thái **Boost**, **Crit. Rate** và **Crit. DMG** của họ được tăng.",C?n ti?ng Anh nghi v?n: Boost; Rate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
Shell Credits reach the max limit after the exchange,"Shell Credits đạt giới hạn tối đa sau khi trao đổi
*(Các dòng giữ nguyên theo quy tắc tên riêng/ thuật ngữ hệ thống:)*",C?n ti?ng Anh nghi v?n: Credits; Shell | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.286 | M?c ??: 8.86
Mochelin Dining Guide: Tasty Jinzhou - Food Exploration,Guide Ẩm Thực Michelin: Jinzhou Ngon Tuyệt - Khám Phá Ẩm Thực,C?n ti?ng Anh nghi v?n: Guide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
Mochelin Dining Guide: Tasty Jinzhou - Food Exploration,Guide Ẩm Thực Michelin: Jinzhou Ngon Tuyệt - Khám Phá Ẩm Thực,C?n ti?ng Anh nghi v?n: Guide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
A Traveler's Guide to Septimont,Guide Du Hành Qua Septimont,C?n ti?ng Anh nghi v?n: Guide | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
Challenge: Til Death Do Us Part,Challenge: Đến Khi Chết Mới Chia Tay,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
This Resonator cannot provide a bonus in synthesizing this item,Resonator này không thể cung cấp bonus khi tổng hợp vật phẩm này,C?n ti?ng Anh nghi v?n: bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
This Resonator cannot provide bonus in crafting this weapon,Resonator này không thể cung cấp bonus khi chế tạo vũ khí này,C?n ti?ng Anh nghi v?n: bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
This Resonator cannot provide a bonus in cooking this dish,Resonator này không thể cung cấp bonus khi nấu món ăn này,C?n ti?ng Anh nghi v?n: bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.25 | M?c ??: 8.5
Master Resonator skills in the Simulations,Resonance Skill Giả trong Mô phỏng,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 8.33
Use the test center's mechanics to defeat the Associate Assessors and gain status buffs,Sử dụng cơ chế của trung tâm kiểm tra để đánh bại các Giám khảo Cộng tác và nhận buff trạng thái,C?n ti?ng Anh nghi v?n: buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 8.33
Item is cooling down,Vật phẩm đang trong thời gian Cooldown,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 8.33
"Unique Effect: When the Resonator with this Sticker is active, Amplifies Spectro Frazzle DMG dealt to enemies within a certain range by <color=Highlight>{0}</color>.","Hiệu ứng Độc nhất: Khi Resonator sở hữu Sticker này đang hoạt động, tăng Spectro Frazzle DMG gây ra cho kẻ địch trong phạm vi nhất định lên <color=Highlight>{0}</color>.",C?n ti?ng Anh nghi v?n: Frazzle; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Unique Effect: When the Resonator with this Sticker is active, Amplifies Aero Erosion DMG dealt to enemies within a certain range by <color=Highlight>{0}</color>.","Hiệu ứng Độc nhất: Khi Resonator sở hữu Sticker này đang hoạt động, tăng Aero Erosion DMG gây ra cho kẻ địch trong phạm vi nhất định lên <color=Highlight>{0}</color>.",C?n ti?ng Anh nghi v?n: Erosion; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Unique Effect: When the Resonator with this Sticker is active, Amplifies Spectro Frazzle DMG dealt to enemies within a certain range by <color=Highlight>{0}</color>.","Hiệu ứng Độc nhất: Khi Resonator sở hữu Sticker này đang hoạt động, tăng Spectro Frazzle DMG gây ra cho kẻ địch trong phạm vi nhất định lên <color=Highlight>{0}</color>.",C?n ti?ng Anh nghi v?n: Frazzle; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Unique Effect: When the Resonator with the Sticker is active, Amplifies Aero Erosion DMG dealt to enemies within a certain range by <color=Highlight>{0}</color>.","Hiệu ứng Độc nhất: Khi Resonator sở hữu Sticker này đang hoạt động, tăng Aero Erosion DMG gây ra cho kẻ địch trong phạm vi nhất định lên <color=Highlight>{0}</color>.",C?n ti?ng Anh nghi v?n: Erosion; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Unique Effect: When the Resonator with this Sticker is active, Amplifies Spectro Frazzle DMG dealt to enemies within a certain range.","Hiệu ứng Đặc biệt: Khi Resonator sở hữu Sticker này đang hoạt động, khuếch đại Spectro Frazzle DMG gây ra cho kẻ địch trong một phạm vi nhất định.",C?n ti?ng Anh nghi v?n: Frazzle; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Unique Effect: When the Resonator with the Sticker is active, Amplifies Aero Erosion DMG dealt to enemies within a certain range.","Hiệu ứng Đặc biệt: Khi Resonator sở hữu Sticker này đang hoạt động, khuếch đại Aero Erosion DMG gây ra cho kẻ địch trong một phạm vi nhất định.",C?n ti?ng Anh nghi v?n: Erosion; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Unique Effect: When the Resonator with this Sticker is active, Amplifies Spectro Frazzle DMG dealt to enemies within a certain range.","Hiệu ứng Đặc biệt: Khi Resonator sở hữu Sticker này đang hoạt động, khuếch đại Spectro Frazzle DMG gây ra cho kẻ địch trong một phạm vi nhất định.",C?n ti?ng Anh nghi v?n: Frazzle; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
"Unique Effect: When the Resonator with the Sticker is active, Amplifies Aero Erosion DMG dealt to enemies within a certain range.","Hiệu ứng Đặc biệt: Khi Resonator sở hữu Sticker này đang hoạt động, khuếch đại Aero Erosion DMG gây ra cho kẻ địch trong một phạm vi nhất định.",C?n ti?ng Anh nghi v?n: Erosion; Sticker | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.2 | M?c ??: 8.0
Desorock Highland,Cao nguyên Desorock,C?n ti?ng Anh nghi v?n: Desorock | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Whining Aix's Mire,Bãi Lầy Whining Aix,C?n ti?ng Anh nghi v?n: Whining | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tiancheng Urban Area,Khu Đô thị Tiancheng,C?n ti?ng Anh nghi v?n: Tiancheng | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Spectra Topological Crystal,Pha Lê Tô-pô Spectra,C?n ti?ng Anh nghi v?n: Spectra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Spectra Topological Crystal Fragment,Mảnh Pha Lê Tô-pô Spectra,C?n ti?ng Anh nghi v?n: Spectra | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Premium Sub-Stable Hydrogen,Hydrogen bán ổn định cao cấp,C?n ti?ng Anh nghi v?n: Hydrogen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
High Grade Sub-Stable Hydrogen,Hydrogen Cấp Cao Bán Ổn Định,C?n ti?ng Anh nghi v?n: Hydrogen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Medium Grade Sub-Stable Hydrogen,Hydrogen bán ổn định cấp trung,C?n ti?ng Anh nghi v?n: Hydrogen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Grade A Compression Spring,Lò Xo Nén Hạng A,C?n ti?ng Anh nghi v?n: A | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Grade B Compression Spring,Lò Xo Nén Hạng B,C?n ti?ng Anh nghi v?n: B | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Grade C Compression Spring,Lò Xo Nén Hạng C,C?n ti?ng Anh nghi v?n: C | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Special Grade: Leader Nameplate (Nano),Huy Hiệu Đội Trưởng Hạng Đặc Biệt: Nano,C?n ti?ng Anh nghi v?n: Nano | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Medium Frequency Devourer Tacecrux,Tacecrux Nuốt Chửng Tần Số Trung Bình,C?n ti?ng Anh nghi v?n: Tacecrux | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Special Grade: Nano Bracelet,Vòng Tay Nano Hạng Đặc Biệt,C?n ti?ng Anh nghi v?n: Nano | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
High Frequency Tacecrux,Tacecrux Tần Số Cao,C?n ti?ng Anh nghi v?n: Tacecrux | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Medium Frequency Tacecrux,Tacecrux Tần Số Trung Bình,C?n ti?ng Anh nghi v?n: Tacecrux | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Shredded Crownless,Crownless Xé Phay,C?n ti?ng Anh nghi v?n: Crownless | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
The Piggy.,The Piggy.,C?n ti?ng Anh nghi v?n: Piggy | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vaporize Concerto,Vaporize Concerto,C?n ti?ng Anh nghi v?n: Vaporize | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Electrolysis Concerto,Electrolysis Concerto,C?n ti?ng Anh nghi v?n: Electrolysis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Pyrolysis Concerto,Pyrolysis Concerto,C?n ti?ng Anh nghi v?n: Pyrolysis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frostbite Concerto,Frostbite Concerto,C?n ti?ng Anh nghi v?n: Frostbite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dispersal Concerto,Dispersal Concerto,C?n ti?ng Anh nghi v?n: Dispersal | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frozen Concerto,Frozen Concerto,C?n ti?ng Anh nghi v?n: Frozen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Chill Concerto,Chill Concerto,C?n ti?ng Anh nghi v?n: Chill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Steam Concerto,Steam Concerto,C?n ti?ng Anh nghi v?n: Steam | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Electrocute Concerto,Electrocute Concerto,C?n ti?ng Anh nghi v?n: Electrocute | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Polymerization,Fusion Polymerization,C?n ti?ng Anh nghi v?n: Polymerization | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Polymerization,Glacio Polymerization,C?n ti?ng Anh nghi v?n: Polymerization | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Polymerization,Glacio Polymerization,C?n ti?ng Anh nghi v?n: Polymerization | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Polymerization,Fusion Polymerization,C?n ti?ng Anh nghi v?n: Polymerization | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frozen Concerto,Frozen Concerto,C?n ti?ng Anh nghi v?n: Frozen | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Dispersal Concerto,Dispersal Concerto,C?n ti?ng Anh nghi v?n: Dispersal | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Frostbite Concerto,Frostbite Concerto,C?n ti?ng Anh nghi v?n: Frostbite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Pyrolysis Concerto,Pyrolysis Concerto,C?n ti?ng Anh nghi v?n: Pyrolysis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Electrolysis Concerto,Electrolysis Concerto,C?n ti?ng Anh nghi v?n: Electrolysis | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Vaporize Concerto,Vaporize Concerto,C?n ti?ng Anh nghi v?n: Vaporize | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Prism,Fusion Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Prism,Glacio Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Warrior,Fusion Warrior,C?n ti?ng Anh nghi v?n: Warrior | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Resonator Exile,Resonator Exile,C?n ti?ng Anh nghi v?n: Exile | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Executioner,Fractsidus Executioner,C?n ti?ng Anh nghi v?n: Executioner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tacet Field,Tacet Field,C?n ti?ng Anh nghi v?n: Field | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Sea of Incinero Petals,Biển Incinero Petal,C?n ti?ng Anh nghi v?n: Incinero | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Tap here to change to Grapple Tool,Nhấn vào đây để chuyển sang Công Cụ Grapple.,C?n ti?ng Anh nghi v?n: Grapple | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Predator,Glacio Predator,C?n ti?ng Anh nghi v?n: Predator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Warrior,Fusion Warrior,C?n ti?ng Anh nghi v?n: Warrior | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Prism,Glacio Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Prism,Fusion Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fractsidus Executioner,Fractsidus Executioner,C?n ti?ng Anh nghi v?n: Executioner | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Warrior,Fusion Warrior,C?n ti?ng Anh nghi v?n: Warrior | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Predator,Glacio Predator,C?n ti?ng Anh nghi v?n: Predator | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Glacio Prism,Glacio Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Fusion Prism,Fusion Prism,C?n ti?ng Anh nghi v?n: Prism | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
Level-up material for Wutherium Battling,Vật liệu tăng cấp cho chiến đấu Wutherium,C?n ti?ng Anh nghi v?n: Wutherium | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 8.0
