en_source,vn_translate,loi_du_doan
Amber-Preserved Faith,Amber-Preserved Faith,C?n ti?ng Anh nghi v?n: Amber; Faith; Preserved | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Steady Toward Destiny,Steady Toward Destiny,C?n ti?ng Anh nghi v?n: Destiny; Steady; Toward | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Farewell, Waking Hunter","Farewell, Waking Hunter",C?n ti?ng Anh nghi v?n: Farewell; Hunter; Waking | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Tiny Palm,A Tiny Palm,C?n ti?ng Anh nghi v?n: A; Palm; Tiny | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Legends Never Fade,Legends Never Fade,C?n ti?ng Anh nghi v?n: Fade; Legends; Never | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Il Aurait Suffi,Il Aurait Suffi,C?n ti?ng Anh nghi v?n: Aurait; Il; Suffi | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Taste Buds Tickles,Taste Buds Tickles,C?n ti?ng Anh nghi v?n: Buds; Taste; Tickles | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Cat Sensei,Black Cat Sensei,C?n ti?ng Anh nghi v?n: Black; Cat; Sensei | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Honami's Greatest Detective,Honami's Greatest Detective,C?n ti?ng Anh nghi v?n: Detective; Greatest; Honami's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Alone Among Stars,Alone Among Stars,C?n ti?ng Anh nghi v?n: Alone; Among; Stars | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Eternal Among Stars,Eternal Among Stars,C?n ti?ng Anh nghi v?n: Among; Eternal; Stars | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weather Simulation Ready,Weather Simulation Ready,C?n ti?ng Anh nghi v?n: Ready; Simulation; Weather | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Great Tragedy,A Great Tragedy,C?n ti?ng Anh nghi v?n: A; Great; Tragedy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dimmr Plains Observer,Dimmr Plains Observer,C?n ti?ng Anh nghi v?n: Dimmr; Observer; Plains | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Side Hustle Guidance,Side Hustle Guidance,C?n ti?ng Anh nghi v?n: Guidance; Hustle; Side | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Absolute Anchor Field,Absolute Anchor Field,C?n ti?ng Anh nghi v?n: Absolute; Anchor; Field | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Flame-Illuminated Trail,Flame-Illuminated Trail,C?n ti?ng Anh nghi v?n: Flame; Illuminated; Trail | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Yesterday's Battle Marks,Yesterday's Battle Marks,C?n ti?ng Anh nghi v?n: Battle; Marks; Yesterday's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ready Biker One,Ready Biker One,C?n ti?ng Anh nghi v?n: Biker; One; Ready | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shot Put Enthusiast,Shot Put Enthusiast,C?n ti?ng Anh nghi v?n: Enthusiast; Put; Shot | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stunt Vehicle Pro,Stunt Vehicle Pro,C?n ti?ng Anh nghi v?n: Pro; Stunt; Vehicle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bjartr Woods Forever,Bjartr Woods Forever,C?n ti?ng Anh nghi v?n: Bjartr; Forever; Woods | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fishing Master I,Fishing Master I,C?n ti?ng Anh nghi v?n: Fishing; I; Master | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fishing Master II,Fishing Master II,C?n ti?ng Anh nghi v?n: Fishing; II; Master | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hunting Master I,Hunting Master I,C?n ti?ng Anh nghi v?n: Hunting; I; Master | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hunting Master II,Hunting Master II,C?n ti?ng Anh nghi v?n: Hunting; II; Master | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wild Hunter I,Wild Hunter I,C?n ti?ng Anh nghi v?n: Hunter; I; Wild | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wild Hunter II,Wild Hunter II,C?n ti?ng Anh nghi v?n: Hunter; II; Wild | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fishing Master III,Fishing Master III,C?n ti?ng Anh nghi v?n: Fishing; III; Master | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hunting Master III,Hunting Master III,C?n ti?ng Anh nghi v?n: Hunting; III; Master | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wild Hunter III,Wild Hunter III,C?n ti?ng Anh nghi v?n: Hunter; III; Wild | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Effective Potion I,Effective Potion I,C?n ti?ng Anh nghi v?n: Effective; I; Potion | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Effective Potion II,Effective Potion II,C?n ti?ng Anh nghi v?n: Effective; II; Potion | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Effective Potion III,Effective Potion III,C?n ti?ng Anh nghi v?n: Effective; III; Potion | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Savoring Joy I,Savoring Joy I,C?n ti?ng Anh nghi v?n: I; Joy; Savoring | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Savoring Joy II,Savoring Joy II,C?n ti?ng Anh nghi v?n: II; Joy; Savoring | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Savoring Joy III,Savoring Joy III,C?n ti?ng Anh nghi v?n: III; Joy; Savoring | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Creative Workshop I,Creative Workshop I,C?n ti?ng Anh nghi v?n: Creative; I; Workshop | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Creative Workshop II,Creative Workshop II,C?n ti?ng Anh nghi v?n: Creative; II; Workshop | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Creative Workshop III,Creative Workshop III,C?n ti?ng Anh nghi v?n: Creative; III; Workshop | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mochelin 1-Star Chef,Mochelin 1-Star Chef,C?n ti?ng Anh nghi v?n: Chef; Mochelin; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mochelin 2-Star Chef,Mochelin 2-Star Chef,C?n ti?ng Anh nghi v?n: Chef; Mochelin; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mochelin 3-Star Chef,Mochelin 3-Star Chef,C?n ti?ng Anh nghi v?n: Chef; Mochelin; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pharmacist's Spell I,Pharmacist's Spell I,C?n ti?ng Anh nghi v?n: I; Pharmacist's; Spell | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pharmacist's Spell II,Pharmacist's Spell II,C?n ti?ng Anh nghi v?n: II; Pharmacist's; Spell | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pharmacist's Spell III,Pharmacist's Spell III,C?n ti?ng Anh nghi v?n: III; Pharmacist's; Spell | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Feeling Tenta-cular,Feeling Tenta-cular,C?n ti?ng Anh nghi v?n: cular; Feeling; Tenta | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cremation Tuning I,Cremation Tuning I,C?n ti?ng Anh nghi v?n: Cremation; I; Tuning | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cremation Tuning II,Cremation Tuning II,C?n ti?ng Anh nghi v?n: Cremation; II; Tuning | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cremation Tuning III,Cremation Tuning III,C?n ti?ng Anh nghi v?n: Cremation; III; Tuning | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chest Collector I,Chest Collector I,C?n ti?ng Anh nghi v?n: Chest; Collector; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chest Collector II,Chest Collector II,C?n ti?ng Anh nghi v?n: Chest; Collector; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chest Collector III,Chest Collector III,C?n ti?ng Anh nghi v?n: Chest; Collector; III | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Candy Spells Riddle,Candy Spells Riddle,C?n ti?ng Anh nghi v?n: Candy; Riddle; Spells | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Researchers' Trusted Confidant,Researchers' Trusted Confidant,C?n ti?ng Anh nghi v?n: Confidant; Researchers'; Trusted | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
