en_source,vn_translate,loi_du_doan
Hero's Legacy Armor,Hero's Legacy Armor,C?n ti?ng Anh nghi v?n: Armor; Hero's; Legacy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Heart of Virtue,Heart of Virtue,C?n ti?ng Anh nghi v?n: Heart; of; Virtue | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mandate of Divinity,Mandate of Divinity,C?n ti?ng Anh nghi v?n: Divinity; Mandate; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream of Gradation,Dream of Gradation,C?n ti?ng Anh nghi v?n: Dream; Gradation; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream of Devouring,Dream of Devouring,C?n ti?ng Anh nghi v?n: Devouring; Dream; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream of Integration,Dream of Integration,C?n ti?ng Anh nghi v?n: Dream; Integration; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream of Connection,Dream of Connection,C?n ti?ng Anh nghi v?n: Connection; Dream; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Gravel,Dream Block: Gravel,C?n ti?ng Anh nghi v?n: Block; Dream; Gravel | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Book of Prophecies,Book of Prophecies,C?n ti?ng Anh nghi v?n: Book; of; Prophecies | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hero of Heroes,Hero of Heroes,C?n ti?ng Anh nghi v?n: Hero; Heroes; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Figurine: Clang Bang,Figurine: Clang Bang,C?n ti?ng Anh nghi v?n: Bang; Clang; Figurine | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Obsidian,Dream Block: Obsidian,C?n ti?ng Anh nghi v?n: Block; Dream; Obsidian | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Violet-Feathered Heron,Violet-Feathered Heron,C?n ti?ng Anh nghi v?n: Feathered; Heron; Violet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dream Block: Watermirror,Dream Block: Watermirror,C?n ti?ng Anh nghi v?n: Block; Dream; Watermirror | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bell-Borne Geochelone,Bell-Borne Geochelone,C?n ti?ng Anh nghi v?n: Bell; Borne; Geochelone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Whirlpool - Second Half,Whirlpool - Second Half,C?n ti?ng Anh nghi v?n: Half; Second; Whirlpool | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tempest - Second Half,Tempest - Second Half,C?n ti?ng Anh nghi v?n: Half; Second; Tempest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Whirlpool - Second Half,Whirlpool - Second Half,C?n ti?ng Anh nghi v?n: Half; Second; Whirlpool | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tempest - Second Half,Tempest - Second Half,C?n ti?ng Anh nghi v?n: Half; Second; Tempest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Nest Cleared,Nightmare Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Nest; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Nest Cleared,Nightmare Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Nest; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Nest Cleared,Nightmare Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Nest; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Nest Cleared,Nightmare Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Nest; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Nest Cleared,Nightmare Nest Cleared,C?n ti?ng Anh nghi v?n: Cleared; Nest; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reconnect Sonodisk: Yu,Reconnect Sonodisk: Yu,C?n ti?ng Anh nghi v?n: Reconnect; Sonodisk; Yu | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reconnect Sonodisk: Shang,Reconnect Sonodisk: Shang,C?n ti?ng Anh nghi v?n: Reconnect; Shang; Sonodisk | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Start Simulation Training: Dodge,Bắt đầu Simulation Training: Dodge,C?n ti?ng Anh nghi v?n: Dodge; Simulation; Training | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Illegal military machinery,Illegal military machinery,C?n ti?ng Anh nghi v?n: Illegal; machinery; military | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tiger's Maw Annunciator 1,Tiger's Maw Annunciator 1,C?n ti?ng Anh nghi v?n: Annunciator; Maw; Tiger's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach the finish line and complete the Flying Eaves Dash (first-clear rewards available),Về đích và hoàn thành Flying Eaves Dash (phần thưởng lần đầu hoàn thành có sẵn),C?n ti?ng Anh nghi v?n: Dash; Eaves; Flying | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach the finish line and complete the Flying Eaves Dash (first-clear rewards available),Về đích và hoàn thành Flying Eaves Dash (phần thưởng lần đầu hoàn thành có sẵn),C?n ti?ng Anh nghi v?n: Dash; Eaves; Flying | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reach the finish line and complete the Flying Eaves Dash (first-clear rewards available),Về đích và hoàn thành Flying Eaves Dash (phần thưởng lần đầu hoàn thành có sẵn),C?n ti?ng Anh nghi v?n: Dash; Eaves; Flying | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stage Cleared (All Perfect),Stage Cleared (Tất cả Perfect),C?n ti?ng Anh nghi v?n: Cleared; Perfect; Stage | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Advanced Supply Chest,Advanced Supply Chest,C?n ti?ng Anh nghi v?n: Advanced; Chest; Supply | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bell-Borne Geochelone,Bell-Borne Geochelone,C?n ti?ng Anh nghi v?n: Bell; Borne; Geochelone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gap of Stagnation,Gap of Stagnation,C?n ti?ng Anh nghi v?n: Gap; of; Stagnation | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fountain of Wind,Fountain of Wind,C?n ti?ng Anh nghi v?n: Fountain; of; Wind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fountain of Ice,Fountain of Ice,C?n ti?ng Anh nghi v?n: Fountain; Ice; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wind of Protection,Wind of Protection,C?n ti?ng Anh nghi v?n: of; Protection; Wind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wind of Violence,Wind of Violence,C?n ti?ng Anh nghi v?n: of; Violence; Wind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Light Dots Collected,Light Dots Collected,C?n ti?ng Anh nghi v?n: Collected; Dots; Light | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Immobilize Pilgrim's Shell: {挑战2统计}/1,Immobilize Pilgrim's Shell: {挑战2统计}/1,C?n ti?ng Anh nghi v?n: Immobilize; Pilgrim's; Shell | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
