priority,phrase,count,sample_file,sample_key,sample_translation,sample_source
3,lotus beast,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0058.json,Entity_cef89abdd2a9b0a207c0c87cd301cd3f4287a59f0562ce8d697aa8af4255a555,Lotus Beast,Lotus Beast
3,lotus head,1,mistral_translate_work\split_by_prompt\json\name_title\lang_item\lang_item__name_title__part_0001.json,352,Lotus Head,Lotus Head
3,lotus seed soup,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0111.json,ItemInfo_80001023_Name,Lotus Seed Soup,Lotus Seed Soup
3,loves vacation,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0011.json,Speaker_200100_Name,Exile Cube Who Loves Vacation,Exile Cube Who Loves Vacation
3,low frequency devourer,1,mistral_translate_work\split_by_prompt\json\name_title\lang_item\lang_item__name_title__part_0001.json,280,Low Frequency Devourer Tacecrux,Low Frequency Devourer Tacecrux
3,low frequency tacecrux,1,mistral_translate_work\split_by_prompt\json\name_title\lang_item\lang_item__name_title__part_0001.json,232,Low Frequency Tacecrux,Low Frequency Tacecrux
3,low fuel,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0114.json,MotorSticker_89103012_Name,Low Fuel,Low Fuel
3,low power tard,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0019.json,Speaker_850580_Name,Low Power TARD-E,Low Power TARD-E
3,low temp,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0097.json,MotorBike_TechTree_20002_Name,Low Temp. Ignition,Low Temp. Ignition
3,lower eliminator,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0073.json,Dango__Race_Title_21,Lower Eliminator,Lower Eliminator
3,lower floor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0085.json,MapFloor_JJS_1,Error Cell: Lower Floor,Error Cell: Lower Floor
3,lowly exile,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0013.json,Speaker_665_Name,Lowly Exile,Lowly Exile
3,lu chi,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0013.json,Speaker_580_Name,Lu Chi,Lu Chi
3,lu yue,1,mistral_translate_work\split_by_prompt\json\lore\lang_multi_text\lang_multi_text__lore__part_0001.json,InfoDisplay_11020114_Text,"Những cá nhân đạt ""thành tích"" tháng này gồm:
Yue Jing, Lu Yue, Ban Yu, Leng Yi......

Oz được vinh danh là Ngôi Sao This month nhờ thành tích xuất sắc trong việc mang về hai thùng vũ khí.","This month's ""performance"" achievers are:
Yue Jing, Lu Yue, Ban Yu, Leng Yi ......

Oz was honored as the Star of the Month for his outstanding performance in bringing back two boxes of weapons."
3,luceanite prop set,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0086.json,FavorGoods_160603_Title,Luceanite Prop Set,Luceanite Prop Set
3,lucid dream,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0088.json,FavorStory_160705_Title,Lucid Dream,Lucid Dream
3,luciferase,1,mistral_translate_work\split_by_prompt\json\item\lang_item\lang_item__item__part_0001.json,434,"Một loại thảo mộc lâu năm với thân thẳng, có sọc dọc và hoa hình đèn lồng thường rủ xuống. Nó được gọi là hoa đèn nước vì mọc gần nguồn nước, ưa môi trường ẩm ướt, và chứa luciferin cùng luciferase, có thể phát ra ánh sáng yếu như ngọn đèn dẫn đường trong đêm.","A perennial herb with erect and longitudinally striped stems and lampshade shaped flowers that usually pendulous. It is named water lantern flower because it is born near water and likes moist environment, and the plant contains luciferin and luciferase, which can emit faint light, just like a lantern that guides people at night."
3,lucilla's communicator,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0114.json,ItemInfo_70320000_Name,Lucilla's Communicator,Lucilla's Communicator
3,lucio jamie,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0054.json,Entity_7fa4ecca538e6da49287fe68dab061dc6d65cbd6a090af1a71f81c900e660a81,Lucio Jamie,Lucio Jamie
3,luck,1,mistral_translate_work\split_by_prompt\json\ui\lang_multi_text\lang_multi_text__ui__part_0015.json,Guide_YFSH_19_3,Chúng ta đã đến rồi. Vào đi nào. Wish you good luck!,Here we are. Go on in. Wish you good luck!
3,luck enhancement,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0094.json,HonamiStoryTalent_19_TechName,Luck Enhancement,Luck Enhancement
3,lucky blessing,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,SurvivorsTalentItem_13002_Name,Lucky Blessing,Lucky Blessing
3,lucky charm,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0081.json,RogueBuffPool_110601_BuffDesc_1,Lucky Charm,Lucky Charm
3,lucky fish,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0082.json,FavorRoleInfo_1104_CN,Lucky Fish,Lucky Fish
3,lumen cutter,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0074.json,Pinball_Weapon_knife_blue_name_01,Lumen Cutter,Lumen Cutter
3,lumescribe component i,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0064.json,Tutorial_34254_Title,Lumescribe Component I,Lumescribe Component I
3,lumescribe component ii,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0064.json,Tutorial_3425402_Title,Lumescribe Component II,Lumescribe Component II
3,lumescribe component iii,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0064.json,Tutorial_3425403_Title,Lumescribe Component III,Lumescribe Component III
3,lumi's,1,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0011.json,HelpText_224_Content,"Trong thử thách này:
<color=Highlight>Lumi's</color> của <color=Highlight>Yellow Light: Zoom</color> không tiêu hao STA.
Chi phí STA khi bay được giảm.

Buff chính: <color=Highlight>Hitting a target with Basic Attack</color> hoặc <color=Highlight>dealing Basic Attack DMG</color> sẽ triệu hồi thêm Starfall gây Electro DMG.","In this challenge:
<color=Highlight>Lumi's</color> <color=Highlight>Yellow Light: Zoom</color> doesn't consume STA.
Flight STA cost is reduced.

Key Buff: <color=Highlight>Hitting a target with Basic Attack</color> or <color=Highlight>dealing Basic Attack DMG</color> additionally summons Starfall that deals Electro DMG."
3,lumi's delivery service,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0076.json,Achievement_300182_Name,Lumi's Delivery Service,Lumi's Delivery Service
3,lumi's hobby,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0085.json,FavorWord_150406_Title,Lumi's Hobby,Lumi's Hobby
3,lumi's terminal,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0010.json,Speaker_1458_Name,Lumi's Terminal,Lumi's Terminal
3,lumi's trouble,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0085.json,FavorWord_150407_Title,Lumi's Trouble,Lumi's Trouble
3,lumi's waveband,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0109.json,ItemInfo_10001504_Name,Lumi's Waveband,Lumi's Waveband
3,luminous breeze,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0081.json,RogueBuffPool_140601_BuffDesc_1,Luminous Breeze,Luminous Breeze
3,luminous hymn,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0067.json,WeaponConf_21050046_WeaponName,Luminous Hymn,Luminous Hymn
3,luminous petals,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0080.json,GeographyHandBook_4_Name,Luminous Petals,Luminous Petals
3,luminous protection,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0068.json,WeaponReson_21050064_Name,Luminous Protection,Luminous Protection
3,lunar blessings,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0102.json,ErrorCode_1900234_Text,Không thể nhận Lunar Blessings,Failed to obtain Lunar Blessings
3,lunar cutter,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0067.json,WeaponConf_21020064_WeaponName,Lunar Cutter,Lunar Cutter
3,lunar sequence,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0096.json,PhantomBattleHeroSkill_1410_2,Lunar Sequence,Lunar Sequence
3,lunite subscription token,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0112.json,ItemShowType_19_Name,Lunite Subscription Token,Lunite Subscription Token
3,luohan clearwater,1,mistral_translate_work\split_by_prompt\json\lore\lang_multi_text\lang_multi_text__lore__part_0018.json,ItemInfo_70010071_BgDescription,"Thuật ngữ ""Luohan Clearwater"" mà người Mahe không biết, từng được các hiệu thuốc sử dụng cách đây nhiều năm, chỉ loại thuốc sắc từ Nấm Vân Chi, Tía Tô và Sả. Để nấu món Súp Ngọc Báu, Koko đã đưa cho cậu một phần.","Luohan Clearwater, an unrecognizable term for Mahe, is used among pharmacies years ago, referring to the potion made by boiling Coriolus, Perilla, and Lemongrass. To make the Jade Treasure Soup, Koko gave you a portion."
3,lupa's hobby,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0090.json,FavorWord_120706_Title,Lupa's Hobby,Lupa's Hobby
3,lupa's trouble,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0090.json,FavorWord_120707_Title,Lupa's Trouble,Lupa's Trouble
3,lupa's waveband,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0109.json,ItemInfo_10001207_Name,Lupa's Waveband,Lupa's Waveband
3,lupus firestar,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0090.json,EpithetName_Role_36,Lupus Firestar,Lupus Firestar
3,lurking shadows,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0097.json,FavorStory_150902_Title,Lurking Shadows,Lurking Shadows
3,lush garden's keeper,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0076.json,Achievement_300137_Name,Lush Garden's Keeper,Lush Garden's Keeper
3,lustrous razor,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0067.json,WeaponConf_21010015_WeaponName,Lustrous Razor,Lustrous Razor
3,lustrous tide,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0110.json,ItemInfo_50001_Name,Lustrous Tide,Lustrous Tide
3,lustrous trophy chest,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0050.json,Entity_1e83c8e063c830ecce3d55e93f8ca211438b1beaab17a041a3f1b45a3c207225,Lustrous Trophy Chest,Lustrous Trophy Chest
3,luuk herssen cube,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0073.json,Dango_Name_Luhesi,Luuk Herssen Cube,Luuk Herssen Cube
3,luuk herssen's,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0031.json,MapMark_3330001_MarkTitle,"Luuk Herssen's ""Secret Workspace""","Luuk Herssen's ""Secret Workspace"""
3,luuk herssen's hobby,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0098.json,FavorWord_151006_Title,Luuk Herssen's Hobby,Luuk Herssen's Hobby
3,luuk herssen's trouble,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0098.json,FavorWord_151007_Title,Luuk Herssen's Trouble,Luuk Herssen's Trouble
3,luuk herssen's waveband,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0109.json,ItemInfo_10001510_Name,Luuk Herssen's Waveband,Luuk Herssen's Waveband
3,luuluuluuluu,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0046.json,Side_sixteenbit_8_4,"Chu, luuluuluuluu (*Tiếng kêu hào hứng*)","Chu, luuluuluuluu (*Excited cheeps*)"
3,lux's projection,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0015.json,Speaker_700951_Name,Lux's Projection,Lux's Projection
3,lycoris,1,mistral_translate_work\split_by_prompt\json\lore\lang_multi_text\lang_multi_text__lore__part_0017.json,ItemInfo_42601250_BgDescription,"Một đóa lycoris trắng muốt.
Cánh hoa dường như không vương chút sắc đỏ rực rỡ thường thấy của loài này. Hay có lẽ sắc màu ấy đã phai mờ từ lâu. Những bông hoa mỏng manh này nở lặng lẽ trong bóng tối. Giống như cái tên chúng được ban tặng, dáng vẻ độc đáo của chúng gợi lên một thế giới hoàn toàn mới ngoài Cõi Viễn Xa.
""Những điều chưa trọn trong kiếp này sẽ đợi kiếp sau.""","A pure-white lycoris.
Its petals seem untinted by the vivid scarlet typical of its kind. Or perhaps the colors that were there have long faded. These delicate flowers bloom quietly in darkness. Just like the name they've been given, their unique appearance suggests maybe a whole new world exists beyond the Beyond.
""Things unfinished in this life shall wait for the next."""
3,lynae cube,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0073.json,Dango_Name_Linnai,Lynae Cube,Lynae Cube
3,lynae's hobby,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0097.json,FavorWord_150906_Title,Lynae's Hobby,Lynae's Hobby
3,lynae's trouble,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0097.json,FavorWord_150907_Title,Lynae's Trouble,Lynae's Trouble
3,lynae's waveband,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0109.json,ItemInfo_10001509_Name,Lynae's Waveband,Lynae's Waveband
