phrase,count,sample_file,sample_key,sample_translation,sample_source
meet the phantom,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0033.json,Fishing_EntrustTitle3003,Ahab's Request: Meet the Phantom,Ahab's Request: Meet the Phantom
memories about the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0032.json,BackgroundCard_80065004_Title,Memories about the Isles,Memories about the Isles
memories of the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0039.json,LoadingTipsText_608401_Title,Memories of the Stars,Memories of the Stars
merge with another,1,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0011.json,GuideTutorialPage_36015_Content,"Các Echoes thuộc thuộc tính Giấc Mộng này lấy <color=#ffd12f>Integration</color> làm khả năng cốt lõi. Một số Echoes có thể tái tạo Echo thông qua Integration. <color=#ffd12f>When conditions are met, certain Echoes will merge with another Echo on the same row into a brand-new Echo and grant various buff effects.</color>

<color=#ffd12f>Try Integrating many Echoes of the same rarity</color> để tạo ra những Echoes mạnh mẽ nếu bạn chọn Giấc Mộng Integration.","Echoes with this Dream Attribute center on <color=#ffd12f>Integration</color> as their core ability. Some Echoes can reshape the Dreamland through Integration. <color=#ffd12f>When conditions are met, certain Echoes will merge with another Echo on the same row into a brand-new Echo and grant various buff effects.</color>

<color=#ffd12f>Try Integrating many Echoes of the same rarity</color> to create powerful Echoes if you select Dream of Integration."
message by the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0013.json,Speaker_50240_Name,Message By the Water,Message By the Water
met,1,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0011.json,GuideTutorialPage_36015_Content,"Các Echoes thuộc thuộc tính Giấc Mộng này lấy <color=#ffd12f>Integration</color> làm khả năng cốt lõi. Một số Echoes có thể tái tạo Echo thông qua Integration. <color=#ffd12f>When conditions are met, certain Echoes will merge with another Echo on the same row into a brand-new Echo and grant various buff effects.</color>

<color=#ffd12f>Try Integrating many Echoes of the same rarity</color> để tạo ra những Echoes mạnh mẽ nếu bạn chọn Giấc Mộng Integration.","Echoes with this Dream Attribute center on <color=#ffd12f>Integration</color> as their core ability. Some Echoes can reshape the Dreamland through Integration. <color=#ffd12f>When conditions are met, certain Echoes will merge with another Echo on the same row into a brand-new Echo and grant various buff effects.</color>

<color=#ffd12f>Try Integrating many Echoes of the same rarity</color> to create powerful Echoes if you select Dream of Integration."
mimicking saurosuchus,1,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_2,"Kẻ địch có <color=HighlightB>higher RES</color> với <color=Wind>Aero DMG</color>.

<color=#767676>Kerasaurs are fierce, amphibious Tacet Discords mimicking Saurosuchus. Họ gain their name from the spiky scales covering their bodies. Kerasaurs are not indigenous to Septimont. Họ were introduced as gladiatorial opponents in matches for their distinct appearance and aggressive behavior.
Their pronounced territorial instincts also make them the ideal Echoes to serve in the city's defense force once tamed.</color>","The enemies have a <color=HighlightB>higher RES</color> to <color=Wind>Aero DMG</color>.

<color=#767676>Kerasaurs are fierce, amphibious Tacet Discords mimicking Saurosuchus. They gain their name from the spiky scales covering their bodies. Kerasaurs are not indigenous to Septimont. They were introduced as gladiatorial opponents in matches for their distinct appearance and aggressive behavior.
Their pronounced territorial instincts also make them the ideal Echoes to serve in the city's defense "
mine lower-levels,1,mistral_translate_work\split_by_prompt\json\lore\lang_map_mark\lang_map_mark__lore__part_0001.json,180,"Địa điểm: Mine Lower-Levels - Hukou, the Tiger's Maw - Huanglong
Mô tả: Hệ thống tình báo sinh thái Wuthering Waves được phát triển dựa trên Wutherlogy. Thường được đặt tại các thị trấn trung và lớn, dùng để phát hiện và tính toán dao động năng lượng cùng hoạt động của Tacet Field trong khu vực xung quanh, từ đó phân tích và dự báo thảm họa do hệ sinh thái Wuthering Waves gây ra.","Location: Mine Lower-Levels - Hukou, the Tiger's Maw - Huanglong
Description: A set of Wuthering Waves ecological intelligence system developed based on Wutherlogy. Commonly located in medium and large size towns, used to detect and calculate energy fluctuations and TD activities in its surrounding areas, so as to analyze and predict disasters caused by Wuthering Waves ecology."
mine upper-levels,1,mistral_translate_work\split_by_prompt\json\lore\lang_map_mark\lang_map_mark__lore__part_0001.json,184,"Địa điểm: Mine Upper-Levels - Hukou, the Tiger's Maw - Huanglong
Mô tả: Hệ thống tình báo sinh thái Wuthering Waves được phát triển dựa trên Wutherlogy. Thường được đặt tại các thị trấn trung và lớn, dùng để phát hiện và tính toán dao động năng lượng cùng hoạt động của Tacet Field trong khu vực xung quanh, từ đó phân tích và dự báo thảm họa do hệ sinh thái Wuthering Waves gây ra.","Location: Mine Upper-Levels - Hukou, the Tiger's Maw - Huanglong
Description: A set of Wuthering Waves ecological intelligence system developed based on Wutherlogy. Commonly located in medium and large size towns, used to detect and calculate energy fluctuations and TD activities in its surrounding areas, so as to analyze and predict disasters caused by Wuthering Waves ecology."
mirrors in the,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0035.json,LoadingTipsText_602101_Title,Cõi Bản Ngã: Mirrors in the Mirror,Realm of Ego: Mirrors in the Mirror
mist and darkness,1,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0027.json,Fishing_TechEffect221,"Đèn tàu cải tiến giúp giảm Cooldown chiêu của <color=#e7a60b>Nautical Light</color>.

<color=#929292>Dim as the light may be, it's enough to pierce through the mist and darkness.</color>","A modified ship light that reduces the <color=#e7a60b>Nautical Light</color> cooldown.

<color=#929292>Dim as the light may be, it's enough to pierce through the mist and darkness.</color>"
moments scattered to,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0093.json,ExploreProgress_40_TypeName,Moments Scattered to the Wind,Moments Scattered to the Wind
moon arrows,1,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0022.json,Pinball_Character_skill_0902_desc,"Expand Moon Domain và bắn Moon Arrows, gây sát thương Power Strike bằng <color=#f97507>{0}</color> HP tối đa của Iuno <color=#f97507>{1}</color> lần. Increase số hit Combo thêm <color=#f97507>{2}</color>.
Moon Domain: Increase Crit. DMG của cả đội lên <color=#f97507>{3}</color> và hồi HP bằng <color=#f97507>{4}</color> HP tối đa của Iuno mỗi giây trong <color=#f97507>{5}s</color>.","Expand the Moon Domain and shoot Moon Arrows, dealing Power Strike DMG equal to <color=#f97507>{0}</color> of Iuno's Max HP <color=#f97507>{1}</color> times. Increase Combo hit count by <color=#f97507>{2}</color>.
Moon Domain: Increases the team's Crit. DMG by <color=#f97507>{3}</color> and restores HP equal to <color=#f97507>{4}</color> of Iuno's Max HP per second for <color=#f97507>{5}s</color>."
moon ii,1,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0019.json,Quest_880000021_QuestAliasName_880_1,Wish Upon the Moon II: Lời Hứa Của Người Elder,Wish Upon the Moon II: The Elder's Promise
moon iii,1,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0019.json,Quest_880000025_QuestAliasName_880_1,Wish Upon the Moon III: Giấc Mơ Anh Hùng,Wish Upon the Moon III: Dreaming of Heroism
moon iv,1,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0019.json,Quest_880000032_QuestAliasName_880_1,Wish Upon the Moon IV: Song Thiên Nga,Wish Upon the Moon IV: Swan Song
moon pool,1,mistral_translate_work\split_by_prompt\json\story_dialogue\lang_multi_text\lang_multi_text__story_dialogue__part_0177.json,Flow_31000124_331,"Rất có thể các mặt trăng nhân tạo khác vẫn đang ẩn náu ở những địa điểm này. Cậu xem này: <color=Highlight>waterfall, moon pool, tree stump, and cave</color>…","There's a good chance other artificial moons are still hiding in these locations. You see: <color=Highlight>waterfall, moon pool, tree stump, and cave</color>…"
more info of,1,mistral_translate_work\split_by_prompt\json\name_title\lang_country\lang_country__name_title__part_0001.json,13,A secret association wandered around the world. Their members crave for only power and evolutions and all preserve weird looks. More info of them await for revealing.,A secret association wandered around the world. Their members crave for only power and evolutions and all preserve weird looks. More info of them await for revealing.
more responsibility,1,mistral_translate_work\split_by_prompt\json\name_title\lang_country\lang_country__name_title__part_0001.json,3,"Pioneer Association was founded after the Wuthering War by human community. Họ sometimes go by PA for short.
Due to the trusting relationship between Resonators and regular people in Huanglong, PA got relatively huge scale in Huanglong, and take on more responsibility. Joining the PA is something worth being proud of in Huanglong.","Pioneer Association was founded after the Wuthering War by human community. They sometimes go by PA for short.
Due to the trusting relationship between Resonators and regular people in Huanglong, PA got relatively huge scale in Huanglong, and take on more responsibility. Joining the PA is something worth being proud of in Huanglong."
more the merrier,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0070.json,PhrolovaFarm_LimitedTask_24,Mở khóa Dream Boon: More the Merrier II,Unlock Dream Boon: More the Merrier II
move through the,1,mistral_translate_work\split_by_prompt\json\quest\lang_multi_text\lang_multi_text__quest__part_0028.json,LevelPlay_170000000_ChildQuestTip_185_191,Move through the gap và tiếp tục tiến lên,Move through the gap and continue forward
music piece,1,mistral_translate_work\split_by_prompt\json\name_title\lang_multi_text\lang_multi_text__name_title__part_0026.json,LevelPlay_180700013_InteractContent_180_1,Put in the music piece,Put in the music piece
